id|user|brewery|name|abv|rating|style|country|drink_country|drink_city|drink_datetime|notes|creation_datetime|last_updated|country_iso|brew_with|brew_year|search_string
25567|1|Tahoe Mountain|Acchechepies|7|2.4|Sour|USA|USA|Oakland|2014-11-01 0:00:00|With Szechuan peppercorns...|2015-06-08 2:03:11|2015-06-08 2:03:11|us||\N|Tahoe Mountain Acchechepies Sour USA 
34|1|Reuben's|Nitro Imperial IPA|9.4|3.7|Double IPA|USA|USA|Seattle|2015-06-01 0:00:00||2015-07-04 0:43:45|2015-07-04 0:43:45|us||\N|Reuben's Nitro Imperial IPA Imperial IPA USA 
25571|1|Blaugies|La Vermontoise|6|1.3|Saison|Belgium|USA|Oakland|2014-11-01 0:00:00|With Hill Farmstead|2015-06-08 2:03:11|2015-06-08 2:03:11|be|Hill Farmstead|\N|Blaugies La Vermontoise Saison Belgium Hill Farmstead
200|1|Hacker-Pschorr|Oktoberfest Märzen|5.8|2.6|Oktoberfest|Germany|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 3:56:17|2015-11-21 3:56:17|de||\N|Hacker-Pschorr Oktoberfest Märzen Oktoberfest Germany 
204|1|Crux|Better Off Red|7|3|Flanders Sour|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 3:59:36|2015-11-21 3:59:36|us||\N|Crux Better Off Red Flanders Sour USA 
205|1|Inlet|Monk in the Trunk|5.5|2.5|Amber Ale|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 4:00:06|2015-11-21 4:00:06|us||\N|Inlet Monk in the Trunk Amber Ale USA 
206|1|Minhas Craft Brewery|Dolce Vita|5|3|Pale Lager|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 4:02:06|2015-11-21 4:02:06|us||\N|Minhas Craft Brewery Dolce Vita Pale Lager USA 
207|1|Bavaria|Hollandia|5|2.1|Pale Lager|Netherlands|USA|Miami|2015-10-01 0:00:00||2015-11-21 4:04:34|2015-11-21 4:04:34|nl||\N|Bavaria Hollandia Pale Lager Netherlands 
208|1|Stone|Your Father Smelt of Elderberries|10.3|0.7|American Strong Ale|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 4:05:00|2015-11-21 4:05:00|us||\N|Stone Your Father Smelt of Elderberries American Strong Ale USA 
211|1|Independence|Power and Light|5.5|2.3|American Pale Ale|USA|USA|Austin|2015-10-01 0:00:00||2015-11-21 5:58:04|2015-11-21 5:58:04|us||\N|Independence Power and Light American Pale Ale USA 
214|1|Blue Owl|Van Dayum!|6.1|1.6|Flanders Sour|USA|USA|Austin|2015-10-01 0:00:00||2015-11-21 6:00:36|2015-11-21 6:00:36|us||\N|Blue Owl Van Dayum! Flanders Sour USA 
217|1|Anchor|Double Liberty|8.2|2.8|Double IPA|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:07:17|2015-11-21 6:07:17|us||\N|Anchor Double Liberty Double IPA USA 
219|1|Heretic|Chocolate Hazelnut Porter|7|2.4|Porter|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:08:21|2015-11-21 6:08:21|us||\N|Heretic Chocolate Hazelnut Porter Porter USA 
256|1|Founders|Centennial IPA|7.2|1.3|IPA|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 23:43:07|2015-11-21 23:43:07|us||\N|Founders Centennial IPA IPA USA 
257|1|Anchor|Brotherhood Steam|5.6|3.7|California Common|USA|USA|Oakland|2015-11-01 0:00:00||2015-11-21 23:43:31|2015-11-21 23:43:31|us||\N|Anchor Brotherhood Steam California Common USA 
260|1|Yo-ho|Tokyo Black|5|3.2|Porter|Japan|USA|San Francisco|2015-11-01 0:00:00||2015-11-21 23:47:30|2015-11-21 23:47:30|jp||\N|Yo-ho Tokyo Black Porter Japan 
261|1|Founders|Breakfast Stout|8.3|3.7|Imperial Stout|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 23:48:06|2015-11-21 23:48:06|us||\N|Founders Breakfast Stout Imperial Stout USA 
263|1|Firestone Walker|Agrestic|6.6|3|Flanders Sour|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 23:49:07|2015-11-21 23:49:07|us||\N|Firestone Walker Agrestic Flanders Sour USA 
264|1|Avery|Lilikoʻi Kepolo|5.4|2.6|Fruit Beer|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:47:22|2015-11-28 23:47:22|us||\N|Avery Lilikoʻi Kepolo Fruit Beer USA 
266|1|Saint Archer|Pale Ale|5.2|2.8|American Pale Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:48:41|2015-11-28 23:48:41|us||\N|Saint Archer Pale Ale American Pale Ale USA 
268|1|Founders|Porter|6.5|3.1|Porter|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:49:58|2015-11-28 23:49:58|us||\N|Founders Porter Porter USA 
270|1|Allagash|Tripel|9|3|Abbey Tripel|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:51:31|2015-11-28 23:51:31|us||\N|Allagash Tripel Abbey Tripel USA 
271|1|101 North|Golden Naked Ale|5.3|2.3|Golden Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:52:00|2015-11-28 23:52:00|us||\N|101 North Golden Naked Ale Golden Ale USA 
275|1|10 Barrel|Swill|4.5|2.2|Fruit Beer|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:53:57|2015-11-28 23:53:57|us||\N|10 Barrel Swill Fruit Beer USA 
276|1|Napa Smith|Amber Ale|5.75|1.4|Amber Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:54:15|2015-11-28 23:54:15|us||\N|Napa Smith Amber Ale Amber Ale USA 
277|1|Magic Hat|Dream Machine|5.7|0.9|Imperial Pils|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:54:33|2015-11-28 23:54:33|us||\N|Magic Hat Dream Machine Imperial Pils USA 
280|1|Full Sail|Session Black Lager|5.4|2.5|Dunkel|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:55:59|2015-11-28 23:55:59|us||\N|Full Sail Session Black Lager Dunkel USA 
283|1|21st Amendment|He Said (Tripel)|8.2|0.7|Abbey Tripel|USA|USA|San Francisco|2015-11-01 0:00:00|Are all pumpkin beers spice beers? Or is it just a bad tasting porter?|2015-11-29 0:02:33|2015-11-29 0:02:33|us|Elysian|\N|21st Amendment He Said (Tripel) Abbey Tripel USA Elysian
291|1|Modern Times|Aurora|6.7|2|Amber Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:09:07|2015-11-29 0:09:07|us||\N|Modern Times Aurora Amber Ale USA 
292|1|Shiner|Wicked Ram|6|0.8|IPA|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:09:22|2015-11-29 0:09:22|us||\N|Shiner Wicked Ram IPA USA 
293|1|Ommegang|Witte|5.2|2.5|Belgian White|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:10:31|2015-11-29 0:10:31|us||\N|Ommegang Witte Belgian White USA 
25175|1|Sierra Nevada|Bigfoot 2013|9.6|3.1|Barley Wine|USA|USA|Berkeley|2014-01-01 0:00:00|Update with a 2015 drink of a 2013 vintage: 3.2|2015-06-08 2:02:41|2017-12-27 21:28:11|us||2013|Sierra Nevada Bigfoot Barley Wine USA 
295|1|Peak Organic|Citrus|4.6|1.5|Saison|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:12:38|2015-11-29 0:12:38|us||\N|Peak Organic Citrus Saison USA 
297|1|Bear Republic|Grand-Am|6|2.1|American Pale Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:14:04|2015-11-29 0:14:04|us||\N|Bear Republic Grand-Am American Pale Ale USA 
287|1|Moylan's|Tipperary Pale Ale|5|2|American Pale Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:05:21|2020-05-12 22:27:41|us||\N|Moylan's Tipperary Pale Ale American Pale Ale USA 
300|1|Ravenbeer|Tell Tale Hearty Ale|7.25|2|IPA|USA|USA|Silver Spring|2015-11-01 0:00:00||2015-11-29 0:15:56|2015-11-29 0:15:56|us||\N|Ravenbeer Tell Tale Hearty Ale IPA USA 
302|1|3 Stars|Above the Clouds|6.3|3.4|Saison|USA|USA|Silver Spring|2015-11-01 0:00:00||2015-11-29 0:16:51|2015-11-29 0:16:51|us||\N|3 Stars Above the Clouds Saison USA 
303|1|3 Stars|Desolation|9.6|3.9|Imperial Porter|USA|USA|Silver Spring|2015-11-01 0:00:00||2015-11-29 0:17:21|2015-11-29 0:17:21|us|Qualia Coffee|\N|3 Stars Desolation Imperial Porter USA Qualia Coffee
304|1|3 Stars|Starsky & Dutch|8.3|3.6|Imperial Stout|USA|USA|Silver Spring|2015-11-01 0:00:00||2015-11-29 0:17:44|2015-11-29 0:17:44|us||\N|3 Stars Starsky & Dutch Imperial Stout USA 
306|1|Stillwater|Of Love & Regret|7.2|1.5|Spice|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-30 4:23:26|2015-11-30 4:23:26|us||\N|Stillwater Of Love & Regret Spice USA 
294|1|New Belgium|Salted Caramel Brownie Brown Ale|6.25|1.9|Brown Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:11:24|2016-05-03 1:53:55|us|Ben & Jerry's|\N|New Belgium Salted Caramel Brownie Brown Ale Brown Ale USA Ben & Jerry's
296|1|High Water|Sugaree Maple Bourbon Pecan Pie|9.8|0.8|American Strong Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-29 0:13:46|2016-06-13 4:16:04|us||\N|High Water Sugaree Maple Bourbon Pecan Pie American Strong Ale USA 
25642|1|Fort Point|St. Francis|10.3|2|Quadrupel|USA|USA|Oakland|2015-01-01 0:00:00|w/ De Struise|2015-06-08 2:03:18|2015-06-08 2:03:18|us|De Struise|\N|Fort Point St. Francis Quadrupel USA De Struise
25589|1|Canal Park|Cranberry Chutney Porter|6|2.6|Porter|USA|USA|Duluth|2014-11-01 0:00:00|Cask ale - not actually sure what the ABV is|2015-06-08 2:03:13|2015-06-08 2:03:13|us||\N|Canal Park Cranberry Chutney Porter Porter USA 
25635|1|Gulpener|Korenwolf|5|4.6|Belgian White|Netherlands|Netherlands|Amsterdam|2010-07-01 0:00:00|Good with lemon|2015-06-08 2:03:17|2015-06-08 2:03:17|nl||\N|Gulpener Korenwolf Belgian White Netherlands 
93|1|New Belgium|Eric's Ale|7|3.6|Sour|USA|USA|Berkeley|2015-08-01 0:00:00||2015-09-27 20:16:25|2015-09-27 20:16:25|us||\N|New Belgium Eric's Ale Sour USA 
99|1|Social Kitchen|The Smell|7.4|2.8|IPA|USA|USA|Oakland|2015-08-01 0:00:00||2015-09-27 20:21:28|2015-09-27 20:21:28|us||\N|Social Kitchen The Smell IPA USA 
100|1|Triple Voodoo|King Leo|7.5|3.5|Foreign Stout|USA|USA|Oakland|2015-08-01 0:00:00||2015-09-27 20:21:56|2015-09-27 20:21:56|us||\N|Triple Voodoo King Leo Foreign Stout USA 
102|1|Ol' Republic|Celtic Red|5.5|2.6|Irish Ale|USA|USA|Oakland|2015-08-01 0:00:00||2015-09-27 20:23:08|2015-09-27 20:23:08|us||\N|Ol' Republic Celtic Red Irish Ale USA 
103|1|Augustinerbräu|Maximator|7.5|2.8|Doppelbock|Germany|USA|Berkeley|2015-08-01 0:00:00||2015-09-27 20:24:32|2015-09-27 20:24:32|de||\N|Augustinerbräu Maximator Doppelbock Germany 
104|1|Schönramer|Gold|5.7|2.5|Oktoberfest|Germany|USA|Berkeley|2015-08-01 0:00:00||2015-09-27 20:24:51|2015-09-27 20:24:51|de||\N|Schönramer Gold Oktoberfest Germany 
107|1|Blue Moon|White IPA|5.9|2.5|IPA|USA|USA|Las Vegas|2015-08-01 0:00:00||2015-09-27 20:27:08|2015-09-27 20:27:08|us||\N|Blue Moon White IPA IPA USA 
108|1|Great Basin|Wild Horse|4.8|2|Altbier|USA|USA|Las Vegas|2015-08-01 0:00:00||2015-09-27 20:27:29|2015-09-27 20:27:29|us||\N|Great Basin Wild Horse Altbier USA 
110|1|Dust Bowl|Therapist|10.4|2.6|Double IPA|USA|USA|Berkeley|2015-08-01 0:00:00||2015-09-27 20:28:22|2015-09-27 20:28:22|us||\N|Dust Bowl Therapist Double IPA USA 
113|1|Fantôme|Saison|8|3.8|Saison|Belgium|USA|Berkeley|2015-08-01 0:00:00||2015-09-27 20:29:44|2015-09-27 20:29:44|be||\N|Fantôme Saison Saison Belgium 
25494|1|Rare Barrel|Forces Unseen (Batch 1)|5.3|3.4|Sour|USA|USA|Berkeley|2014-09-01 0:00:00||2015-06-08 2:03:04|2015-06-08 2:03:04|us||\N|Rare Barrel Forces Unseen Sour USA 
24510|1|Sam Adams|Boston Lager|4.9|1.5|Vienna|USA|USA|Ithaca|2010-10-01 0:00:00||2015-06-08 2:02:17|2015-06-08 2:02:17|us||\N|Samuel Adams Boston Lager Vienna USA 
116|1|Triple Voodoo|Breaka' Dawn|5.7|2.7|Belgian Ale|USA|USA|San Francisco|2015-08-01 0:00:00||2015-09-27 20:35:31|2015-09-27 20:35:31|us||\N|Triple Voodoo Breaka' Dawn Belgian Ale USA 
119|1|Triple Voodoo|ALS IPA|6|1.9|IPA|USA|USA|San Francisco|2015-08-01 0:00:00||2015-09-27 20:40:16|2015-09-27 20:40:16|us||\N|Triple Voodoo ALS IPA IPA USA 
201|1|Erdinger|Festweiße|5.7|3.4|Hefeweizen|Germany|USA|Berkeley|2015-10-01 0:00:00|Also known as the Oktoberfest Weisse|2015-11-21 3:57:56|2015-11-21 3:57:56|de||\N|Erdinger Festweiße Hefeweizen Germany 
202|1|Firestone Walker|Helldorado|13.2|3.1|Barley Wine|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 3:58:38|2015-11-21 3:58:38|us||\N|Firestone Walker Helldorado Barley Wine USA 
203|1|Rogue|Pumpkin Patch Ale|5.6|3.2|Spice|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 3:59:03|2015-11-21 3:59:03|us||\N|Rogue Pumpkin Patch Ale Spice USA 
209|1|Pabst|Lone Star|4.65|2.1|Pale Lager|USA|USA|Austin|2015-10-01 0:00:00||2015-11-21 4:06:51|2015-11-21 4:06:51|us||\N|Pabst Lone Star Pale Lager USA 
212|1|Real Ale|Fireman's #4|5.1|2|Golden Ale|USA|USA|Austin|2015-10-01 0:00:00||2015-11-21 5:59:34|2015-11-21 5:59:34|us||\N|Real Ale Fireman's #4 Golden Ale USA 
213|1|Southern Star|Bombshell Blonde|5.25|2.1|Golden Ale|USA|USA|Austin|2015-10-01 0:00:00||2015-11-21 6:00:13|2015-11-21 6:00:13|us||\N|Southern Star Bombshell Blonde Golden Ale USA 
215|1|MAD Beer|Mad Umami|6.3|2|Imperial Pils|Denmark|USA|Austin|2015-10-01 0:00:00|MAD Beer is a collaboration brewery|2015-11-21 6:05:17|2015-11-21 6:05:17|dk|Mikkeller and Jakob Mielcke|\N|MAD Beer Mad Umami Imperial Pils Denmark Mikkeller and Jakob Mielcke
216|1|Trois Dames|L'Exploratrice|6|2.6|Black IPA|Switzerland|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:06:53|2015-11-21 6:06:53|ch||2010|Trois Dames L'Exploratrice Black IPA Switzerland 
218|1|21st Amendment|Toaster Pastry|7.6|2.3|IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:07:44|2015-11-21 6:07:44|us||\N|21st Amendment Toaster Pastry IPA USA 
220|1|Lagunitas|GravensTime |5.8|1.3|Fruit Beer|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:09:49|2015-11-21 6:09:49|us||\N|Lagunitas GravensTime  Fruit Beer USA 
221|1|Russian River|Sanctification|6.75|2.8|Sour|USA|USA|Pleasanton|2015-10-01 0:00:00|tastes like cider|2015-11-21 6:10:14|2015-11-21 6:10:14|us||\N|Russian River Sanctification Sour USA 
222|1|Epidemic|Zombrew|9.6|1.8|Double IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:10:35|2015-11-21 6:10:35|us||\N|Epidemic Zombrew Double IPA USA 
223|1|J.W. Lees|Harvest Calvados|11.5|1.5|Barley Wine|England|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:11:20|2015-11-21 6:11:20|gb||2010|J.W. Lees Harvest Calvados Barley Wine England 
24672|1|Evil Twin|Lil' B|11.5|3.4|Imperial Porter|Denmark|USA|Washington, D.C.|2012-11-01 0:00:00||2015-06-08 2:02:20|2018-07-16 2:08:06|dk||\N|Evil Twin Lil' B Imperial Porter Denmark 
224|1|Islamorada|Islamorada Ale|5|2.7|Golden Ale|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 6:11:57|2015-11-21 6:11:57|us||\N|Islamorada Islamorada Ale Golden Ale USA 
25528|1|Traveler|Jack-O Traveler|4.4|2.9|Spice|USA|USA|Fort Lauderdale|2014-10-01 0:00:00||2015-06-08 2:03:07|2015-06-08 2:03:07|us||\N|Jack-O Traveler Spice USA 
225|1|Traveler|Curious Traveler|4.4|1.5|Fruit Beer|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 6:15:11|2015-11-21 6:15:11|us||\N|Traveler Curious Traveler Fruit Beer USA 
226|1|Diá de los Muertos|Immortal Beloved Hefeweizen|5.5|1.6|Hefeweizen|Mexico|USA|Miami|2015-10-01 0:00:00||2015-11-21 6:16:27|2015-11-21 6:16:27|mx||\N|Diá de los Muertos Immortal Beloved Hefeweizen Hefeweizen Mexico 
227|1|Concrete Beach|Rica|6.5|2.8|IPA|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 6:16:56|2015-11-21 6:16:56|us||\N|Concrete Beach Rica IPA USA 
228|1|Concrete Beach|Stiltsville|5.2|2.8|Pilsener|USA|USA|Miami|2015-10-01 0:00:00||2015-11-21 6:17:20|2015-11-21 6:17:20|us||\N|Concrete Beach Stiltsville Pilsener USA 
230|1|Mother Earth|Autumn|12|2|Quadrupel|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:18:55|2015-11-21 6:18:55|us||2015|Mother Earth Autumn Quadrupel USA 
231|1|Cleophus Quealy|Batch #48|9|2.6|American Strong Ale|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:19:25|2015-11-21 6:19:25|us||\N|Cleophus Quealy Batch #48 American Strong Ale USA 
232|1|Half Moon Bay|Pumpkin Harvest|5.1|3|Spice|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:19:49|2015-11-21 6:19:49|us||\N|Half Moon Bay Pumpkin Harvest Spice USA 
233|1|Anderson Valley|David's Triple|10|2.8|Abbey Tripel|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:20:11|2015-11-21 6:20:11|us||\N|Anderson Valley David's Triple Abbey Tripel USA 
25694|1|Sierra Nevada|Hoppy Lager|7|2.5|Imperial Pils|USA|USA|Berkeley|2015-01-01 0:00:00|w/ Mill River|2015-06-08 2:03:23|2015-06-08 2:03:23|us|Mill River|\N|Sierra Nevada Hoppy Lager Imperial Pils USA Mill River
234|1|Altamont|Dirty D|6|2|Brown Ale|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:20:39|2015-11-21 6:20:39|us||\N|Altamont Dirty D Brown Ale USA 
235|1|Federation|Bus Tub|6.6|2.7|IPA|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:22:09|2015-11-21 6:22:09|us||\N|Federation Bus Tub IPA USA 
237|1|Small Town|Not Your Father's Root Beer|5.9|3.6|Spice|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:23:24|2015-11-21 6:23:24|us||\N|Small Town Not Your Father's Root Beer Spice USA 
238|1|Eight Bridges|Twisted Red|7|2.6|Amber Ale|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:23:48|2015-11-21 6:23:48|us||\N|Eight Bridges Twisted Red Amber Ale USA 
239|1|Eight Bridges|Hoppy Annihilation|8.7|1.6|Double IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:24:33|2015-11-21 6:24:33|us||\N|Eight Bridges Hoppy Annihilation Double IPA USA 
240|1|Eight Bridges|Silenus the Dude|7.1|2.1|IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:24:51|2015-11-21 6:24:51|us||\N|Eight Bridges Silenus the Dude IPA USA 
241|1|Working Man|Sneaky Devil|7.8|1.5|Double IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:25:10|2015-11-21 6:25:10|us||\N|Working Man Sneaky Devil Double IPA USA 
242|1|Working Man|Whistleblower|5.2|1.6|Belgian White|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:25:51|2015-11-21 6:25:51|us||\N|Working Man Whistleblower Belgian White USA 
243|1|Altamont|Rich Mahogany|6|1.5|Amber Ale|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:26:28|2015-11-21 6:26:28|us||\N|Altamont Rich Mahogany Amber Ale USA 
24989|1|Ale Industries|Ryed Piper|5.8|2.7|Specialty Grain|USA|USA|Oakland|2013-08-01 0:00:00||2015-06-08 2:02:31|2015-06-08 2:02:31|us||\N|Ale Industries Ryed Piper Specialty Grain USA 
25776|1|Speakeasy|Butchertown|8.2|2.9|Black IPA|USA|USA|San Francisco|2015-03-01 0:00:00|Rerate - 2.2 + 3.6 -- 2.9 (10/2015)|2015-06-08 2:03:31|2015-06-08 2:03:31|us||\N|Speakeasy Butchertown Black IPA USA 
25707|1|Magnolia|Madcap|10.6|2.3|Spice|USA|USA|San Francisco|2015-02-01 0:00:00|w/ Sutton Cellars|2015-06-08 2:03:24|2015-06-08 2:03:24|us|Sutton Cellars|\N|Magnolia Madcap Spice USA Sutton Cellars
244|1|Carneros|Jefeweizen|5.5|3.3|Hefeweizen|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:28:50|2015-11-21 6:28:50|us||\N|Carneros Jefeweizen Hefeweizen USA 
245|1|Carneros|Chupacabra|7.5|3.3|Stout|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:29:07|2015-11-21 6:29:07|us||\N|Carneros Chupacabra Stout USA 
246|1|High Water|Hop Riot|7.3|1.5|IPA|USA|USA|Pleasanton|2015-10-01 0:00:00||2015-11-21 6:29:32|2015-11-21 6:29:32|us||\N|High Water Hop Riot IPA USA 
229|1|J.W. Lees|Harvest Sherry|11.5|1|Barley Wine|England|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:17:46|2015-11-21 6:17:46|gb||2010|J.W. Lees Harvest Sherry Barley Wine England 
247|1|J.W. Lees|Harvest Lagavulin|11.5|1.7|Barley Wine|England|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:39:51|2015-11-21 6:39:51|gb||2012|J.W. Lees Harvest Lagavulin Barley Wine England 
248|1|Founders|All Day IPA|4.7|2.8|IPA|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:40:17|2015-11-21 6:40:17|us||\N|Founders All Day IPA IPA USA 
249|1|J.W. Lees|Harvest Port|11.5|1.7|Barley Wine|England|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:40:52|2015-11-21 6:40:52|gb||2012|J.W. Lees Harvest Port Barley Wine England 
250|1|Nimbus|Old Monkeyshine|8|3|English Strong Ale|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:41:24|2015-11-21 6:41:24|us||\N|Nimbus Old Monkeyshine English Strong Ale USA 
251|1|Stone|24 Carrot|8.5|3.6|Spice|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:42:16|2015-11-21 6:42:16|us|Juli Goldenberg and Monkey Paw|\N|Stone 24 Carrot Spice USA Juli Goldenberg and Monkey Paw
252|1|Oskar Blues|Death by Coconut|6.5|3.3|Porter|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:42:43|2015-11-21 6:42:43|us|Shamrock|\N|Oskar Blues Death by Coconut Porter USA Shamrock
253|1|Lagunitas|Doppel Sticky|7.7|1.9|Altbier|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:43:09|2015-11-21 6:43:09|us||\N|Lagunitas Doppel Sticky Altbier USA 
255|1|Sierra Nevada|Ovila Golden - Pomegranate|8.5|2.7|Belgian Strong Ale|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:45:47|2015-11-21 6:45:47|us||\N|Sierra Nevada Ovila Golden - Pomegranate Belgian Strong Ale USA 
168|1|Branchline|Evil Owl|5.24|2.1|Amber Ale|USA|USA|Austin|2015-09-01 0:00:00||2015-10-01 4:27:57|2015-10-01 4:27:57|us||\N|Branchline Evil Owl Amber Ale USA 
254|1|Evil Twin|Christmas Eve at a New York City Hotel Room|10|3.1|Imperial Stout|Denmark|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 6:44:06|2015-11-21 6:44:06|dk||\N|Evil Twin Christmas Eve at a New York City Hotel Room Imperial Stout USA 
236|1|Jupiter|Bok Globule|7.3|1.6|Weizenbock|USA|USA|Berkeley|2015-10-01 0:00:00||2015-11-21 6:22:41|2019-07-07 2:59:51|us||\N|Jupiter Bok Globule Weizenbock USA 
259|1|High Water|Nyctophiliac|6.2|3.2|Sour|USA|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 23:45:49|2015-11-21 23:45:49|us||\N|High Water Nyctophiliac Sour USA 
24466|1|Yo-ho|Yona Yona Ale|5.5|2.3|American Pale Ale|Japan|Japan|Tokyo|2011-08-01 0:00:00||2015-06-08 2:02:16|2015-06-08 2:02:16|jp||\N|Yo-ho Breweries Yona Yona Ale American Pale Ale Japan 
262|1|Yo-ho|Suiyoubi no Neko|4.5|3.3|Belgian White|Japan|USA|Berkeley|2015-11-01 0:00:00||2015-11-21 23:48:30|2015-11-21 23:48:30|jp||\N|Yo-ho Suiyoubi no Neko Belgian White Japan 
265|1|Avery|Raja|8|2.6|Double IPA|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:47:51|2015-11-28 23:47:51|us||\N|Avery Raja Double IPA USA 
267|1|Founders|Dirty Bastard|8.5|3.4|Scotch Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:49:35|2015-11-28 23:49:35|us||\N|Founders Dirty Bastard Scotch Ale USA 
269|1|Iron Springs|Sless|8|2.5|Sweet Stout|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:50:28|2015-11-28 23:50:28|us||\N|Iron Springs Sless Sweet Stout USA 
272|1|Lost Coast|8 Ball|5.8|3.3|Sweet Stout|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:52:38|2015-11-28 23:52:38|us||\N|Lost Coast 8 Ball Sweet Stout USA 
273|1|Bear Republic|Big Bear Black Stout|8.1|3.3|Stout|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:53:09|2015-11-28 23:53:09|us||\N|Bear Republic Big Bear Black Stout Stout USA 
274|1|10 Barrel|Pray for Snow|7|3.5|American Strong Ale|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:53:32|2015-11-28 23:53:32|us||\N|10 Barrel Pray for Snow American Strong Ale USA 
278|1|Magic Hat|Electric Peel|6.2|2|IPA|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:54:52|2015-11-28 23:54:52|us||\N|Magic Hat Electric Peel IPA USA 
279|1|Knee Deep|Tanilla|6.3|3.4|Porter|USA|USA|San Francisco|2015-11-01 0:00:00||2015-11-28 23:55:23|2015-11-28 23:55:23|us||\N|Knee Deep Tanilla Porter USA 
